#
# This file is made from pedestal file determined by Tony
# from RUN7705. I added constant gain values (80,30) so that
# this can be used as the base calibration of RICH.
#
# Name (bankID=1)
ADC
# start time 
2000 5 1 0 0 0
# end time 
2000 9 1 0 0 0
# description 
ADC pedestal from RUN7705. PE=80, PEW=30 for all live channels.
# calibration data. 5120 entries
# status PMT Ped PedW PE PEW Nped N1 N2 N3 chisqr
SM 358 -1.21811 2.18762 80 30 1708.5 0 0 0 11.9645
SM 359 -1.08066 2.20688 80 30 1697.73 0 0 0 11.0912
SM 360 -1.0191 2.22395 80 30 1689.98 0 0 0 10.0842
SM 361 -1.01519 2.16986 80 30 1726.13 0 0 0 11.3608
SM 362 -1.01789 2.23345 80 30 1686.96 0 0 0 5.0276
SM 363 -0.942401 2.26364 80 30 1666.29 0 0 0 6.98931
SM 364 -7.53426 2.1939 80 30 1758.56 0 0 0 6.07603
SM 365 -0.98163 2.26659 80 30 1664.04 0 0 0 4.90705
SM 366 -1.09923 2.40039 80 30 1572.04 0 0 0 15.0333
SM 367 -1.00222 2.43017 80 30 1557.87 0 0 0 9.09205
SM 368 -1.83582 8.56135 80 30 426.593 0 0 0 89.0664
SM 369 -1.53615 2.5806 80 30 1466.35 0 0 0 13.5784
SM 370 -1.30138 2.44664 80 30 1543.56 0 0 0 9.77505
SM 371 -1.43975 2.31066 80 30 1630.06 0 0 0 9.32708
SM 372 -1.25651 2.32671 80 30 1612.58 0 0 0 14.9112
SM 373 -1.43174 2.35103 80 30 1603.4 0 0 0 12.7137
SM 374 -1.45415 2.37509 80 30 1592.1 0 0 0 8.62165
SM 375 -1.55291 2.31443 80 30 1631.11 0 0 0 11.0343
SM 376 -1.4876 2.23618 80 30 1677.74 0 0 0 11.8567
SM 377 -1.5108 2.24083 80 30 1678.83 0 0 0 6.98349
SM 378 -1.25471 2.33102 80 30 1622.99 0 0 0 7.83034
SM 379 -1.62241 2.25647 80 30 1671.96 0 0 0 7.69245
SM 380 -8.47443 2.16095 80 30 1774.33 0 0 0 9.74509
SM 381 -1.36046 2.36188 80 30 1598.27 0 0 0 7.18044
SM 382 -1.44323 2.38621 80 30 1579.48 0 0 0 14.2454
SM 383 -1.29163 2.36318 80 30 1600.66 0 0 0 10.0691
SM 384 -1.81226 10.8424 80 30 334.3 0 0 0 108.686
SM 385 -1.97512 3.56543 80 30 1059.94 0 0 0 19.9264
SM 386 -1.79874 2.93298 80 30 1300.7 0 0 0 4.60044
SM 387 -1.90536 2.75544 80 30 1374.75 0 0 0 14.3824
SM 388 -1.90629 2.75417 80 30 1375.49 0 0 0 12.2585
SM 389 -1.84088 2.71169 80 30 1400.09 0 0 0 13.0493
SM 390 -1.84624 2.70447 80 30 1407.19 0 0 0 7.10725
SM 391 -1.80686 2.70407 80 30 1400.76 0 0 0 11.9214
SM 392 -1.53484 2.73774 80 30 1392.14 0 0 0 6.60912
SM 393 -1.43311 2.68999 80 30 1411.25 0 0 0 13.4911
SM 394 -1.94839 2.68956 80 30 1411.77 0 0 0 7.94723
SM 395 -1.69606 2.72485 80 30 1379.82 0 0 0 25.8267
SM 396 -9.43064 2.89884 80 30 1260.49 0 0 0 66.4097
SM 397 -1.67951 2.93383 80 30 1301.73 0 0 0 1.37372
SM 398 -1.69907 2.82434 80 30 1339.2 0 0 0 20.6074
SM 399 -1.90715 2.84877 80 30 1317.88 0 0 0 39.0684
SM 400 -1.95513 8.69939 80 30 426.407 0 0 0 63.3656
SM 401 -1.53799 2.77678 80 30 1363.67 0 0 0 21.9592
SM 402 -1.60071 2.3021 80 30 1643.81 0 0 0 3.44015
SM 403 -1.16168 2.28455 80 30 1649.71 0 0 0 4.79062
SM 404 -1.55435 2.28103 80 30 1653.24 0 0 0 5.5977
SM 405 -1.46293 2.2593 80 30 1666.09 0 0 0 7.94032
SM 406 -1.57235 2.24825 80 30 1671.93 0 0 0 9.36583
SM 407 -1.6659 2.22297 80 30 1691.41 0 0 0 8.27689
SM 408 -1.48505 2.26418 80 30 1662.6 0 0 0 11.4831
SM 409 -1.64987 2.29414 80 30 1644.24 0 0 0 10.5441
SM 410 -1.52624 2.29964 80 30 1638.09 0 0 0 7.14908
SM 411 -1.56105 2.32573 80 30 1622.7 0 0 0 7.54333
SM 412 -1.52573 2.39099 80 30 1579.98 0 0 0 8.25268
SM 413 -1.49243 2.35866 80 30 1596.04 0 0 0 8.62921
SM 414 -1.36469 2.27875 80 30 1654.09 0 0 0 8.50843
SM 415 -1.628 2.27299 80 30 1661.45 0 0 0 8.9966
SM 416 -2.25235 11.3076 80 30 324.988 0 0 0 78.282
SM 417 -1.60386 2.7511 80 30 1347.14 0 0 0 54.6308
SM 418 -1.69602 2.20852 80 30 1701.32 0 0 0 9.80297
SM 419 -1.85069 2.1951 80 30 1717.63 0 0 0 9.97073
SM 420 -1.80292 2.22348 80 30 1691.68 0 0 0 8.75852
SM 421 -1.74774 2.26027 80 30 1668.4 0 0 0 9.88608
SM 422 -1.75522 2.29934 80 30 1643.87 0 0 0 7.122
SM 423 -1.64112 2.34424 80 30 1610.75 0 0 0 10.561
SM 424 -1.88995 2.22575 80 30 1694.16 0 0 0 11.2276
SM 425 -2.00112 2.22938 80 30 1691 0 0 0 9.68149
SM 426 -1.8394 2.23989 80 30 1683.78 0 0 0 12.1643
SM 427 -1.68406 2.20568 80 30 1702.63 0 0 0 9.0447
SM 428 -1.62955 2.27767 80 30 1649.93 0 0 0 13.5666
SM 429 -1.45018 2.31119 80 30 1630.73 0 0 0 8.9832
SM 430 -1.87076 2.3965 80 30 1580.28 0 0 0 10.6206
SM 431 -1.63366 2.33911 80 30 1613.03 0 0 0 9.97786
SM 432 -1.69386 9.74176 80 30 373.488 0 0 0 105.937
SM 433 -1.36203 2.62174 80 30 1432.88 0 0 0 28.7842
SM 434 -1.32749 2.26771 80 30 1657.3 0 0 0 11.0432
SM 435 -1.09181 2.19863 80 30 1705.41 0 0 0 8.17519
SM 436 -1.20148 2.19968 80 30 1704.47 0 0 0 7.91958
SM 437 -1.12772 2.28978 80 30 1641.63 0 0 0 16.3065
SM 438 -1.16488 2.24335 80 30 1667.44 0 0 0 11.6578
SM 439 -1.26595 2.19441 80 30 1701.01 0 0 0 10.858
SM 440 -1.14872 2.21038 80 30 1698.05 0 0 0 10.0861
SM 441 -1.15412 2.25995 80 30 1664.44 0 0 0 9.53766
SM 442 -1.07889 2.18491 80 30 1713.07 0 0 0 7.23113
SM 443 -1.19235 2.28617 80 30 1647.63 0 0 0 10.1608
SM 444 -0.987564 2.23816 80 30 1677.92 0 0 0 9.02398
SM 445 -1.12008 2.23279 80 30 1676.71 0 0 0 15.8091
SM 446 -1.15401 2.25772 80 30 1665.1 0 0 0 11.5311
SM 447 -1.23285 2.19614 80 30 1700.31 0 0 0 14.8776
SM 448 -1.9666 10.5345 80 30 348.355 0 0 0 81.2588
SM 449 -1.71026 2.89402 80 30 1309.37 0 0 0 14.1867
SM 450 -1.49723 2.24444 80 30 1671.91 0 0 0 14.0711
SM 451 -1.40773 2.22402 80 30 1681.84 0 0 0 14.6573
SM 452 -1.43925 2.24999 80 30 1668.86 0 0 0 12.968
SM 453 -1.55528 2.18122 80 30 1713.03 0 0 0 14.794
SM 454 -1.59605 2.23214 80 30 1678.23 0 0 0 16.4617
SM 455 -1.44639 2.2171 80 30 1689.25 0 0 0 10.5276
SM 456 -1.26952 2.16192 80 30 1724.32 0 0 0 15.3492
SM 457 -1.36299 2.18894 80 30 1708.42 0 0 0 9.01869
SM 458 -1.5853 2.10309 80 30 1769.8 0 0 0 15.6114
SM 459 -1.67134 2.1998 80 30 1709.19 0 0 0 9.5157
SM 460 -1.50524 2.12618 80 30 1744.78 0 0 0 15.5334
SM 461 -1.59657 2.18092 80 30 1710.26 0 0 0 15.6908
SM 462 -1.44855 2.19993 80 30 1697.32 0 0 0 17.6385
SM 463 -1.49728 2.24018 80 30 1676.96 0 0 0 9.1309
SM 464 -2.24971 7.81205 80 30 479.607 0 0 0 38.0131
SM 465 -2.08974 3.22142 80 30 1173.69 0 0 0 12.4858
SM 466 -1.72932 2.76033 80 30 1358.9 0 0 0 35.9981
SM 467 -1.89574 2.87566 80 30 1315.55 0 0 0 16.7058
SM 468 -1.95302 2.96338 80 30 1278.1 0 0 0 10.7558
SM 469 -1.89199 3.09244 80 30 1224.59 0 0 0 15.1555
SM 470 -2.00715 2.8732 80 30 1322.03 0 0 0 11.1371
SM 471 -1.9949 2.88275 80 30 1296.49 0 0 0 43.0138
SM 472 -1.75348 2.93263 80 30 1289.44 0 0 0 14.6436
SM 473 -1.68454 2.96392 80 30 1273.11 0 0 0 18.2619
SM 474 -1.88103 3.026 80 30 1240.83 0 0 0 31.0815
SM 475 -1.7229 2.95852 80 30 1278.86 0 0 0 16.5045
SM 476 -2.04284 3.1654 80 30 1197.27 0 0 0 14.9405
SM 477 -1.71406 3.18079 80 30 1185.94 0 0 0 21.323
SM 478 -1.74154 3.16944 80 30 1187.14 0 0 0 30.8021
SM 479 -1.86272 3.31031 80 30 1143.64 0 0 0 16.6972
SM 480 -2.14224 15.5814 80 30 230.649 0 0 0 113.209
SM 481 -1.71991 5.96678 80 30 630.062 0 0 0 30.3398
SM 482 -1.07291 3.85645 80 30 968.252 0 0 0 42.2677
SM 483 -1.45776 3.53908 80 30 1062.33 0 0 0 28.5959
SM 484 -1.37995 3.64209 80 30 1031.97 0 0 0 32.3976
SM 485 -1.57046 3.53892 80 30 1070.2 0 0 0 21.1439
SM 486 -1.46659 3.08432 80 30 1220.96 0 0 0 28.8843
SM 487 -1.42026 3.28453 80 30 1146.72 0 0 0 21.9155
SM 488 -1.23659 3.56723 80 30 1058.73 0 0 0 23.8025
SM 489 -1.70573 3.92854 80 30 961.893 0 0 0 20.8304
SM 490 -1.33708 3.56223 80 30 1059.52 0 0 0 16.2086
SM 491 -1.64827 3.74271 80 30 1012.1 0 0 0 16.7695
SM 492 -1.46596 3.94848 80 30 953.832 0 0 0 31.9295
SM 493 -1.4955 3.9532 80 30 950.795 0 0 0 31.2255
SM 494 -1.59192 4.15225 80 30 905.637 0 0 0 31.187
SM 495 -8.19193 4.37251 80 30 851.621 0 0 0 56.2008
SM 496 -1.44879 11.3932 80 30 321.285 0 0 0 89.6825
SM 497 -1.00848 3.49234 80 30 1077.91 0 0 0 26.9288
SM 498 -0.795973 2.46817 80 30 1528.57 0 0 0 17.0926
SM 499 -0.799754 2.28942 80 30 1643.5 0 0 0 13.2581
SM 500 -0.718364 2.30399 80 30 1637.68 0 0 0 11.0795
SM 501 -0.918144 2.40043 80 30 1569.61 0 0 0 19.242
SM 502 -0.845181 2.26444 80 30 1665.52 0 0 0 8.19505
SM 503 -0.769425 2.17195 80 30 1729.8 0 0 0 9.59724
SM 504 -0.522161 2.2348 80 30 1683.47 0 0 0 12.8833
SM 505 -0.765225 2.20876 80 30 1701.5 0 0 0 12.4647
SM 506 -0.679129 2.26263 80 30 1667.99 0 0 0 9.86082
SM 507 -0.916822 2.33937 80 30 1613.05 0 0 0 13.1772
SM 508 -0.844008 2.28871 80 30 1643.58 0 0 0 11.9595
SM 509 -0.681662 2.45875 80 30 1543.74 0 0 0 11.0132
SM 510 -0.862682 2.51736 80 30 1509.69 0 0 0 7.00421
SM 511 -6.49971 2.44288 80 30 1550.26 0 0 0 14.7837
SM 512 -1.73119 6.77159 80 30 551.691 0 0 0 42.4211
SM 513 -1.48901 2.79494 80 30 1356.41 0 0 0 16.1299
SM 514 -1.42729 2.66909 80 30 1425.92 0 0 0 5.46605
SM 515 -1.28228 2.70012 80 30 1410.94 0 0 0 4.08317
SM 516 -1.44112 2.64918 80 30 1430.79 0 0 0 11.8516
SM 517 -1.54311 2.62124 80 30 1443.29 0 0 0 15.6128
SM 518 -1.41521 2.62945 80 30 1444.03 0 0 0 6.7911
SM 519 -1.41251 2.61817 80 30 1452.41 0 0 0 4.5877
SM 520 -1.40216 2.57584 80 30 1471.2 0 0 0 7.7883
SM 521 -1.33919 2.5205 80 30 1502.25 0 0 0 9.84937
SM 522 -1.46476 2.60455 80 30 1458.36 0 0 0 6.57531
SM 523 -1.40372 2.66501 80 30 1427.25 0 0 0 5.59975
SM 524 -1.48307 2.6442 80 30 1434.1 0 0 0 7.9555
SM 525 -1.58868 2.68975 80 30 1408.64 0 0 0 12.6545
SM 526 -1.24493 2.70745 80 30 1385.37 0 0 0 31.2961
SM 527 -7.34323 2.98634 80 30 1254.49 0 0 0 39.6034
SM 528 -1.63199 8.47498 80 30 434.268 0 0 0 79.9163
SM 529 -1.17612 3.79853 80 30 999.247 0 0 0 18.2266
SM 530 -1.21554 3.29784 80 30 1147.82 0 0 0 12.2859
SM 531 -1.04316 3.05883 80 30 1233.55 0 0 0 20.6761
SM 532 -1.08607 2.95213 80 30 1277.95 0 0 0 18.6483
SM 533 -1.13257 2.88313 80 30 1311.97 0 0 0 18.5207
SM 534 -1.05572 2.83194 80 30 1330.55 0 0 0 29.6749
SM 535 -1.07924 2.74706 80 30 1375.2 0 0 0 13.3281
SM 536 -1.05413 2.73421 80 30 1386.47 0 0 0 14.7394
SM 537 -1.28183 2.58223 80 30 1452.9 0 0 0 25.4708
SM 538 -1.18813 2.6994 80 30 1400.66 0 0 0 11.9557
SM 539 -1.15932 2.67983 80 30 1419.86 0 0 0 8.99419
SM 540 -1.13579 2.58018 80 30 1461.94 0 0 0 15.8848
SM 541 -1.18009 2.60347 80 30 1449.75 0 0 0 18.8343
SM 542 -0.958991 2.66599 80 30 1424.45 0 0 0 12.1091
SM 543 -6.91055 2.56526 80 30 1444.18 0 0 0 62.4223
SM 544 -2.17611 8.04974 80 30 453.416 0 0 0 94.4052
SM 545 -2.59302 2.55059 80 30 1491.73 0 0 0 6.03833
SM 546 -1.96545 2.32022 80 30 1632.49 0 0 0 8.4682
SM 547 -2.18837 2.16544 80 30 1741.3 0 0 0 11.2038
SM 548 -2.55224 2.23161 80 30 1705.84 0 0 0 15.6494
SM 549 -1.89155 2.24552 80 30 1680.73 0 0 0 9.47798
SM 550 -2.71097 2.29053 80 30 1661.69 0 0 0 13.0551
SM 551 -2.31184 2.26575 80 30 1669.54 0 0 0 17.503
SM 552 -2.01664 2.20649 80 30 1708.53 0 0 0 6.89031
SM 553 -1.95364 2.21694 80 30 1705.33 0 0 0 8.96249
SM 554 -3.82144 2.28953 80 30 1673.77 0 0 0 6.20732
SM 555 -1.91797 2.23422 80 30 1685.04 0 0 0 10.9966
SM 556 -1.85292 2.26005 80 30 1664.62 0 0 0 15.2618
SM 557 -2.16231 2.24976 80 30 1685.14 0 0 0 9.75117
SM 558 -2.05966 2.37168 80 30 1599.24 0 0 0 10.9233
SM 559 -8.10395 2.26482 80 30 1691.73 0 0 0 12.2979
SM 560 -1.57897 11.0028 80 30 330.188 0 0 0 102.15
SM 561 -1.37463 3.208 80 30 1174.17 0 0 0 28.9512
SM 562 -1.06117 2.46768 80 30 1529.04 0 0 0 9.62834
SM 563 -1.22767 2.4315 80 30 1550.96 0 0 0 12.911
SM 564 -1.28063 2.41529 80 30 1563.92 0 0 0 10.4709
SM 565 -1.26352 2.35411 80 30 1600.63 0 0 0 11.3407
SM 566 -1.29819 2.3372 80 30 1605.31 0 0 0 17.2446
SM 567 -1.00713 2.29983 80 30 1631.86 0 0 0 15.1506
SM 568 -1.16336 2.27201 80 30 1651.28 0 0 0 15.4723
SM 569 -1.46846 2.33972 80 30 1607.65 0 0 0 16.7373
SM 570 -1.29714 2.32371 80 30 1613.43 0 0 0 16.68
SM 571 -1.42295 2.28499 80 30 1645.03 0 0 0 10.2215
SM 572 -1.22588 2.23894 80 30 1674.12 0 0 0 13.8498
SM 573 -1.46302 2.32278 80 30 1619.93 0 0 0 12.8048
SM 574 -1.35902 2.24968 80 30 1667.82 0 0 0 16.0447
SM 575 -1.26019 2.21419 80 30 1695.26 0 0 0 8.99995
SM 576 -1.4425 10.3632 80 30 353.352 0 0 0 90.7751
SM 577 -0.838413 2.59012 80 30 1457.08 0 0 0 19.4632
SM 578 -0.703622 2.17902 80 30 1724.99 0 0 0 7.92428
SM 579 -1.03386 2.10339 80 30 1771.7 0 0 0 10.6032
SM 580 -0.695029 2.10478 80 30 1777.84 0 0 0 6.84186
SM 581 -0.686 2.0796 80 30 1791.54 0 0 0 15.7271
SM 582 -0.876085 2.14527 80 30 1742.97 0 0 0 9.33455
SM 583 -0.916285 2.11487 80 30 1762.52 0 0 0 11.6642
SM 584 -0.790171 2.11066 80 30 1765.25 0 0 0 10.7421
SM 585 -0.797702 2.08839 80 30 1783.51 0 0 0 9.9639
SM 586 -0.94965 2.07682 80 30 1789.02 0 0 0 6.11542
SM 587 -0.761311 2.12976 80 30 1753.82 0 0 0 12.7446
SM 588 -0.818045 2.06294 80 30 1798.12 0 0 0 9.81941
SM 589 -0.832083 2.05944 80 30 1800.95 0 0 0 14.8205
SM 590 -0.904482 2.098 80 30 1770.41 0 0 0 10.7086
SM 591 -0.9007 2.21283 80 30 1698.73 0 0 0 10.3385
SM 592 -1.43801 6.96792 80 30 368.331 0 0 0 712.748
SM 593 -1.03179 2.42405 80 30 1423.75 0 0 0 201.392
SM 594 -1.16155 2.18589 80 30 1588.46 0 0 0 165.057
SM 595 -0.860201 2.11458 80 30 1618.01 0 0 0 193.597
SM 596 -0.890597 2.08886 80 30 1625.37 0 0 0 202.885
SM 597 -1.02825 2.13369 80 30 1612.74 0 0 0 179.596
SM 598 -1.05491 2.15955 80 30 1572.47 0 0 0 209.358
SM 599 -1.0087 2.1794 80 30 1599.69 0 0 0 159.023
SM 600 -1.02618 2.25271 80 30 1523.34 0 0 0 199.915
SM 601 -1.09773 2.2972 80 30 1507.7 0 0 0 185.074
SM 602 -1.08114 2.26059 80 30 1527.61 0 0 0 188.82
SM 603 -1.03358 2.26266 80 30 1510.42 0 0 0 205.752
SM 604 -0.989523 2.17943 80 30 1554.01 0 0 0 211.049
SM 605 -1.12601 2.28115 80 30 1495.63 0 0 0 210.493
SM 606 -0.985087 2.23311 80 30 1527.5 0 0 0 212.218
SM 607 -1.07782 2.26447 80 30 1514.6 0 0 0 204.762
SM 608 -1.14448 7.57385 80 30 363.148 0 0 0 614.904
SM 609 -0.853683 2.48502 80 30 1367.68 0 0 0 231.422
SM 610 -0.771592 2.34261 80 30 1442.79 0 0 0 240.084
SM 611 -0.795845 2.29043 80 30 1464.99 0 0 0 246.599
SM 612 -0.850438 2.25702 80 30 1499.58 0 0 0 230.488
SM 613 -1.00921 2.29932 80 30 1465.33 0 0 0 244.998
SM 614 -0.929916 2.33572 80 30 1449.42 0 0 0 240.893
SM 615 -0.97477 2.27778 80 30 1479.31 0 0 0 240.392
SM 616 -0.997016 2.3271 80 30 1444.73 0 0 0 249.32
SM 617 -1.0091 2.38126 80 30 1415.34 0 0 0 240.842
SM 618 -1.14766 2.43805 80 30 1393.83 0 0 0 234.161
SM 619 -0.871904 2.31679 80 30 1468.08 0 0 0 222.17
SM 620 -0.860956 2.40388 80 30 1410.9 0 0 0 232.547
SM 621 -1.07736 2.43312 80 30 1398.61 0 0 0 226.223
SM 622 -1.01259 2.47143 80 30 1370.13 0 0 0 240.667
SM 623 -0.905646 2.50393 80 30 1366.51 0 0 0 223.781
SM 624 -2.38764 16.5192 80 30 217.368 0 0 0 92.216
SM 625 -3.16251 7.77707 80 30 469.807 0 0 0 94.2432
SM 626 -1.85577 6.07484 80 30 619.668 0 0 0 29.888
SM 627 -2.22352 5.19711 80 30 726.621 0 0 0 21.1644
SM 628 -2.26889 5.1202 80 30 740.702 0 0 0 11.7451
SM 629 -2.21705 4.62665 80 30 817.61 0 0 0 16.2145
SM 630 -2.38582 4.24591 80 30 892.527 0 0 0 14.6546
SM 631 -2.31552 3.98848 80 30 949.546 0 0 0 15.8422
SM 632 -2.19141 4.39174 80 30 863.915 0 0 0 9.00909
SM 633 -2.32304 4.57637 80 30 829.686 0 0 0 10.4532
SM 634 -2.60655 4.11362 80 30 919.75 0 0 0 18.8343
SM 635 -2.05128 4.46186 80 30 847.756 0 0 0 17.4717
SM 636 -2.04559 3.97334 80 30 947.755 0 0 0 15.095
SM 637 -2.5952 4.20657 80 30 889.243 0 0 0 35.7219
SM 638 -1.82262 4.52138 80 30 826.047 0 0 0 47.4358
SM 639 -2.07211 4.58666 80 30 825.414 0 0 0 19.8953
SM 640 -1.26509 11.0363 80 30 340.604 0 0 0 35.6846
SM 641 -1.50377 5.18665 80 30 730.973 0 0 0 18.682
SM 642 -1.41312 4.65792 80 30 807.041 0 0 0 33.273
SM 643 -1.5184 4.03774 80 30 934.231 0 0 0 27.4381
SM 644 -1.5825 3.80136 80 30 990.632 0 0 0 32.2164
SM 645 -1.56915 3.97588 80 30 945.866 0 0 0 25.1269
SM 646 -1.46376 3.86932 80 30 975.295 0 0 0 23.6104
SM 647 -1.54101 3.95751 80 30 948.671 0 0 0 34.6334
SM 648 -1.37852 4.01971 80 30 938.495 0 0 0 22.3017
SM 649 -1.51492 4.24913 80 30 883.248 0 0 0 32.3763
SM 650 -1.63607 3.93047 80 30 957.832 0 0 0 32.7176
SM 651 -1.44256 4.5552 80 30 826.419 0 0 0 29.8429
SM 652 -6.82841 4.77984 80 30 780.679 0 0 0 46.0148
SM 653 -1.42951 5.31428 80 30 709.901 0 0 0 21.2255
SM 654 -1.6757 6.44355 80 30 581.346 0 0 0 34.5333
SM 655 -1.44987 7.39331 80 30 509.702 0 0 0 31.7331
SM 656 -1.81596 5.64676 80 30 664.308 0 0 0 41.2375
SM 657 -1.85228 2.57858 80 30 1469.45 0 0 0 11.6063
SM 658 -1.84168 2.2936 80 30 1638.25 0 0 0 20.0216
SM 659 -1.81747 2.1645 80 30 1730.9 0 0 0 17.2667
SM 660 -1.83849 2.21693 80 30 1697.68 0 0 0 11.0742
SM 661 -1.9115 2.20083 80 30 1707.63 0 0 0 14.4599
SM 662 -1.72277 2.28776 80 30 1645.62 0 0 0 13.024
SM 663 -1.86654 2.29149 80 30 1641.78 0 0 0 17.7887
SM 664 -1.90118 2.15815 80 30 1736.01 0 0 0 20.9564
SM 665 -1.9156 2.36878 80 30 1596.97 0 0 0 14.4831
SM 666 -1.9719 2.27033 80 30 1660.03 0 0 0 17.4331
SM 667 -1.7412 2.29641 80 30 1639.03 0 0 0 15.5354
SM 668 -8.2456 2.23682 80 30 1714.7 0 0 0 5.20581
SM 669 -1.77858 2.32293 80 30 1620.31 0 0 0 14.1582
SM 670 -1.91687 2.29668 80 30 1635.24 0 0 0 21.5698
SM 671 -1.86476 2.6771 80 30 1408.46 0 0 0 21.6927
SM 672 -0.778501 4.48654 80 30 838.994 0 0 0 26.5057
SM 673 -0.35051 2.61082 80 30 1462.58 0 0 0 16.2626
SM 674 -0.77331 2.29128 80 30 1637.76 0 0 0 12.5698
SM 675 -0.742699 2.30527 80 30 1634.96 0 0 0 16.0361
SM 676 -0.588553 2.33365 80 30 1625.03 0 0 0 7.27011
SM 677 -0.719789 2.33804 80 30 1621.07 0 0 0 8.95721
SM 678 -0.526312 2.26231 80 30 1668.96 0 0 0 15.4856
SM 679 -0.544416 2.37945 80 30 1590.95 0 0 0 13.9908
SM 680 -0.465408 2.27079 80 30 1663.12 0 0 0 11.2934
SM 681 -0.470995 2.29964 80 30 1636.73 0 0 0 15.4035
SM 682 -0.758117 2.33671 80 30 1615.51 0 0 0 11.845
SM 683 -0.622876 2.31704 80 30 1629.81 0 0 0 9.14867
SM 684 -7.78354 2.19993 80 30 1756.1 0 0 0 1.30165
SM 685 -0.500424 2.28379 80 30 1652.41 0 0 0 15.8982
SM 686 -0.348232 2.42949 80 30 1568.41 0 0 0 8.94445
SM 687 -0.627745 2.71573 80 30 1395.23 0 0 0 13.5998
SM 688 -0.897875 3.34947 80 30 1117.78 0 0 0 38.3293
SM 689 -0.818535 2.12949 80 30 1752.47 0 0 0 11.7484
SM 690 -1.03279 2.20721 80 30 1697.94 0 0 0 13.1867
SM 691 -0.893409 2.11907 80 30 1764.21 0 0 0 10.662
SM 692 -0.991902 2.18872 80 30 1717.62 0 0 0 6.31906
SM 693 -0.95653 2.09339 80 30 1775.8 0 0 0 11.6867
SM 694 -0.859552 2.17166 80 30 1722.53 0 0 0 11.526
SM 695 -0.90711 2.2103 80 30 1697.76 0 0 0 10.3223
SM 696 -0.910529 2.14113 80 30 1737.4 0 0 0 14.5834
SM 697 -1.08042 2.13098 80 30 1735.45 0 0 0 21.4597
SM 698 -0.948842 2.11816 80 30 1758.69 0 0 0 10.6245
SM 699 -0.852757 2.07777 80 30 1789.07 0 0 0 7.78218
SM 700 -7.60576 2.00971 80 30 1955.91 0 0 0 5.07239
SM 701 -0.719903 2.12335 80 30 1761.2 0 0 0 6.7625
SM 702 -0.730099 2.18163 80 30 1724.76 0 0 0 7.60411
SM 703 -0.90324 2.18191 80 30 1723.26 0 0 0 8.50124
SM 704 -1.11229 3.87002 80 30 960.574 0 0 0 56.6686
SM 705 -0.949314 2.31224 80 30 1630.07 0 0 0 12.3503
SM 706 -1.0853 2.30895 80 30 1624.67 0 0 0 20.4187
SM 707 -0.981179 2.28948 80 30 1645.51 0 0 0 15.7197
SM 708 -0.966969 2.3576 80 30 1596.08 0 0 0 11.0968
SM 709 -1.007 2.33159 80 30 1613.58 0 0 0 18.2261
SM 710 -0.845414 2.52102 80 30 1504.77 0 0 0 16.3818
SM 711 -1.03304 2.40323 80 30 1570.14 0 0 0 13.5185
SM 712 -0.895918 2.40704 80 30 1554.18 0 0 0 28.0357
SM 713 -0.938391 2.50972 80 30 1487.27 0 0 0 41.7823
SM 714 -1.00292 2.44193 80 30 1536.8 0 0 0 23.3002
SM 715 -0.988307 2.56824 80 30 1473.77 0 0 0 17.068
SM 716 -6.00181 2.568 80 30 1469.01 0 0 0 12.0028
SM 717 -0.803292 2.59066 80 30 1455.74 0 0 0 17.178
SM 718 -0.986485 2.61114 80 30 1436.18 0 0 0 34.282
SM 719 -0.986149 3.10097 80 30 1212.85 0 0 0 32.6541
SM 720 -1.55498 4.37241 80 30 857.393 0 0 0 34.9105
SM 721 -1.27371 2.38853 80 30 1578.7 0 0 0 14.4683
SM 722 -1.44082 2.29009 80 30 1648.38 0 0 0 7.8167
SM 723 -1.34105 2.21287 80 30 1697.78 0 0 0 8.52371
SM 724 -1.53019 2.15099 80 30 1739.73 0 0 0 13.207
SM 725 -1.46035 2.10106 80 30 1774.08 0 0 0 9.83752
SM 726 -1.52091 2.19293 80 30 1709.23 0 0 0 12.1867
SM 727 -1.55008 2.13342 80 30 1747.01 0 0 0 14.6954
SM 728 -1.49041 2.13777 80 30 1745.45 0 0 0 11.7981
SM 729 -1.41654 2.18266 80 30 1710.9 0 0 0 16.0215
SM 730 -1.64291 2.17449 80 30 1722.72 0 0 0 11.7738
SM 731 -1.45831 2.10578 80 30 1763.28 0 0 0 16.7486
SM 732 -1.49669 2.18391 80 30 1711.07 0 0 0 20.3066
SM 733 -1.3427 2.17766 80 30 1716.5 0 0 0 11.8085
SM 734 -1.54418 2.21452 80 30 1693 0 0 0 15.8511
SM 735 -1.63081 2.3665 80 30 1596.81 0 0 0 9.15424
SM 736 -2.03418 2.54441 80 30 1491.75 0 0 0 6.04576
SM 737 -2.00882 2.29166 80 30 1644.37 0 0 0 18.665
SM 738 -2.11242 2.22391 80 30 1699.51 0 0 0 16.7905
SM 739 -1.94767 2.25439 80 30 1673.84 0 0 0 13.215
SM 740 -2.14506 2.30991 80 30 1640.87 0 0 0 11.9641
SM 741 -1.99601 2.24585 80 30 1681.98 0 0 0 14.9552
SM 742 -1.96453 2.27725 80 30 1658.95 0 0 0 15.4016
SM 743 -2.06973 2.2546 80 30 1676.59 0 0 0 14.1656
SM 744 -1.97326 2.17036 80 30 1731.44 0 0 0 15.8131
